,UID,name,rating,brewery,style,abv
23532,886,Leafy Greens IPA,3.69,Revision Brewing Company,American IPA,7.25
23533,694,Maiden The Shade,3.93,Ninkasi Brewing Company,American IPA,6.80
23534,886,Secret Chief Stout,3.65,Hop Valley Brewing Company,American Stout,5.30
23535,886,Solis Occasus - Grapefruit,3.86,Mike Hess Brewing - Miramar,American IPA,7.50
23536,411,Sriracha Hot Stout,4.39,Rogue Ales,Chile Beer,5.70
23537,886,Stochasticity Project: Grainiac,4.65,Stone Brewing,American Imperial Red Ale,8.50
23538,886,The krHOPen,3.6,Evans Brewing Co.,American IPA,6.00
23539,290,Andromeda IPA,4.18,Galaxy Brewing Company,American IPA,6.20
23540,290,Apollo,4.1,Mortalis Brewing Co.,American Pale Ale (APA),5.50
23541,290,Chimera - Fruit Salad,4.11,Mortalis Brewing Co.,Leipzig Gose,6.50
23542,290,Florida Plates,4.5,Other Half Brewing Co.,New England IPA,8.00
23543,290,"Hydra - Passion Fruit, Peaches And Sweet Cherries",4.3,Mortalis Brewing Co.,American Wild Ale,7.50
23544,290,Icarus - Golden Grahams,4.73,Mortalis Brewing Co.,American Imperial Stout,10.00
23545,255,In Perpetuity W/ Guava,5.0,Tree House Brewing Company,New England IPA,6.70
23546,290,Milk Of The Gods - Strawberry Daiquiri,4.0,Mortalis Brewing Co.,New England IPA,9.00
23547,290,"Mmm... Fruit Dream (Plum, Cherry, + Vanilla)",3.7,Other Half Brewing Co.,Berliner Weisse,4.20
23548,290,OldManBearMa - Nelson,4.37,Mortalis Brewing Co.,American Imperial IPA,8.50
23549,290,Other Half / Civil Society - Cryosleep,4.56,Other Half Brewing Co.,New England IPA,8.80
23550,290,Other Half / Equilibrium - Einstein’s Daydream,4.51,Other Half Brewing Co.,American Imperial IPA,8.50
23551,290,Other Half / Stockholm - Swedes In Heat,4.16,Other Half Brewing Co.,German Kölsch,4.80
23552,290,Siren - Blackberry And Raspberry,4.46,Mortalis Brewing Co.,Leipzig Gose,5.00
23553,290,Symmetrical Garden,4.56,Hudson Valley Brewery,New England IPA,8.00
23554,290,Tears Of The Goddess - Pina Colada,4.45,Mortalis Brewing Co.,American Wild Ale,8.00
23555,290,Tears Of The Goddess - Raspberry And Vanilla,4.37,Mortalis Brewing Co.,American Wild Ale,8.00
23556,546,Cave Raider Blonde Bock,3.0,Gordon Biersch Brewery Restaurant,German Maibock,7.00
23557,546,Cliff Hanger Märzen,3.5,Gordon Biersch Brewery Restaurant,German Märzen / Oktoberfest,5.80
23558,546,Cocoweizen,4.0,Honolulu Beerworks,German Hefeweizen,5.50
23559,546,Divine Shine,3.65,Hop Valley Brewing Company,American Pale Ale (APA),4.50
23560,546,Hop Revolver IPA - Azacca,3.5,Stone Brewing,American IPA,7.70
23561,546,Jalapeño Mouth,3.75,Waikiki Brewing Company,Chile Beer,5.36
23562,546,Kirin Light Beer,1.75,"Kirin Brewery Company, Limited",American Light Lager,3.20
23563,546,Ma'a,3.5,Ola Brew,American Lager,5.10
23564,546,Makena Cloud,4.25,Maui Brewing Co.,New England IPA,6.60
23565,546,Maui / Smog City - Star Maps,3.4,Maui Brewing Co.,German Kölsch,6.10
23566,546,Mike's Harder Lemonade,2.5,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23567,546,Mike's Harder Pineapple Punch,2.75,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23568,546,Mike's Harder Watermelon,2.5,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23569,546,Outer Orbit Pale Ale,2.83,Gordon Biersch Brewery Restaurant,American Pale Ale (APA),5.40
23570,546,Pussy Grabs Back,3.75,Honolulu Beerworks,American Pale Ale (APA),6.00
23571,546,Redd's Black Cherry Ale,3.5,Miller Brewing Co.,Fruit and Field Beer,5.00
23572,546,Sapporo Premium Black Beer,3.0,Sapporo Breweries Ltd.,European Dark Lager,5.00
23573,546,Bud Light Lime Pine-Apple-Rita,2.23,Anheuser-Busch,American Malt Liquor,8.00
23574,546,Coast Trip,2.79,10 Barrel Brewing Co.,American Cream Ale,5.30
23575,546,Flying IPA,3.65,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,American IPA,5.50
23576,546,HPA,3.0,Mucho Aloha Beer Co,American Pale Ale (APA),5.60
23577,546,Kirkland Signature APA,2.75,Kirkland Signature / Costco Wholesale Corporation,American Pale Ale (APA),5.40
23578,546,Kirkland Signature Brown Ale,2.6,Kirkland Signature / Costco Wholesale Corporation,American Brown Ale,5.00
23579,546,Kirkland Signature India Pale Ale,3.5,Kirkland Signature / Costco Wholesale Corporation,American IPA,6.50
23580,546,Kirkland Signature Pilsner,3.0,Kirkland Signature / Costco Wholesale Corporation,Bohemian Pilsener,4.70
23581,546,Kirkland Signature Session IPA,3.25,Kirkland Signature / Costco Wholesale Corporation,American IPA,4.90
23582,546,Kirkland Signature Stout,3.75,Kirkland Signature / Costco Wholesale Corporation,American Stout,6.40
23583,546,Maui / Austin Beerworks - Fancy Footwork,3.75,Maui Brewing Co.,American Lager,5.20
23584,546,Mike's Harder Black Cherry Lemonade,2.9,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23585,546,Mike's Harder Cranberry,2.75,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23586,546,Mike's Harder Purple Grape,2.25,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23587,546,Mikes' Harder Blood Orange,2.5,Mike's Hard Lemonade Co.,Fruit and Field Beer,8.00
23588,546,Pineapple Cart,2.58,Golden Road Brewing,Fruit and Field Beer,4.00
23589,546,Redd's Blueberry Ale,3.0,Miller Brewing Co.,Fruit and Field Beer,5.00
23590,546,Redd's Peach Ale,3.0,Miller Brewing Co.,Fruit and Field Beer,5.00
23591,546,Redd's Wicked Strawberry Kiwi,3.0,Miller Brewing Co.,Fruit and Field Beer,8.00
23592,546,Tangelic Halo,3.08,Redhook Ale Brewery,American IPA,6.20
23593,546,Waimea Red,3.75,Maui Brewing Co.,American Amber / Red Ale,6.50
23594,725,Allegany Pale Ale,3.91,Simple Roots Brewing Company,American Pale Ale (APA),5.90
23595,725,Artifactory Series: Maple Chocolate Stout,2.81,Magic Hat Brewing Company,English Stout,7.20
23596,725,BIG HAPI India Black Ale,3.87,Lawson's Finest Liquids,American Black Ale,7.50
23597,725,Contentment,4.84,Grateful Hands Brewing,American Imperial IPA,8.00
23598,725,Dan K's Double IPA,4.04,Fiddlehead Brewing Company,American Imperial IPA,8.80
23599,725,Dirty Penny Ale,3.84,The Olde Burnside Brewing Company,American Porter,5.20
23600,725,Funkhaus,3.95,Oxbow Brewing Company,Belgian IPA,7.50
23601,725,Heart Of Lothian,4.04,Drop-In Brewing Company,Scottish Ale,5.60
23602,725,Henry Weinhard's Woodland Pass IPA,2.11,Blitz-Weinhard Brewing Co.,American IPA,6.00
23603,725,Midnight Madness,3.31,Rock Art Brewery,American Porter,5.00
23604,725,On The Count Of 3,3.41,Baxter Brewing Co.,German Hefeweizen,7.00
23605,725,Otter Creek Winter Red Ale,2.95,Otter Creek Brewing,American Amber / Red Ale,5.50
23606,725,Steven Sour,2.73,Magic Hat Brewing Company,American IPA,5.60
23607,725,Stone / Keri Kelli / Kyle Hollingsworth Collective Distortion IPA,4.77,Stone Brewing,American Imperial IPA,9.30
23608,725,Stone Tower,3.74,Simple Roots Brewing Company,American Pale Ale (APA),5.30
23609,725,Strawberry Whale Cake,3.57,Burlington Beer Co.,American Cream Ale,5.50
23610,725,Séance,2.99,Magic Hat Brewing Company,Belgian Saison,4.40
23611,725,Triple Play IPA,4.68,Lawson's Finest Liquids,American IPA,7.00
23612,725,Calabaza Boreal,3.67,Jolly Pumpkin Artisan Ales,Belgian Saison,7.00
23613,725,Dunham / Kissmeyer Leo's Early Breakfast IPA,2.92,Brasserie Dunham,American IPA,6.20
23614,725,Easy Day Kolsch,3.77,Worthy Brewing Co.,German Kölsch,4.50
23615,725,Gose The Destructor,3.14,Simple Roots Brewing Company,Leipzig Gose,4.00
23616,319,Hodad Porter,4.06,Fiddlehead Brewing Company,American Porter,5.50
23617,725,Humdinger Series: Burn Pile,3.89,Magic Hat Brewing Company,American Porter,7.50
23618,698,Imperial Pumpkin Brush And Barrel Series,3.5,Long Trail Brewing Co.,Pumpkin Beer,8.00
23619,725,Kara's Kolsch,4.03,Simple Roots Brewing Company,German Kölsch,5.00
23620,725,King,4.36,Growlers,American Imperial IPA,8.10
23621,725,Leaf Peeper,3.06,Simple Roots Brewing Company,English Bitter,4.10
23622,725,Log Towne Lager,2.33,Growlers,American Lager,5.70
23623,725,Murmuration,3.61,Burlington Beer Co.,Belgian Saison,7.00
23624,725,Red Fern,4.0,Grateful Hands Brewing,American Amber / Red Ale,?
23625,725,Ridgy Didge,3.74,Brooklyn Brewery,Belgian Saison,7.40
23626,725,Ron And The Beast Ryan,3.86,Evil Twin Brewing,Belgian Saison,7.00
23627,725,Round Barn Red,2.58,Kingdom Brewing,American Amber / Red Ale,5.50
23628,725,Seison,3.47,Sixpoint Brewery,Belgian Saison,6.60
23629,725,Spring Fever Session IPA,4.36,Lawson's Finest Liquids,American IPA,3.80
23630,725,Summerfield,3.66,Burlington Beer Co.,American Blonde Ale,4.70
23631,725,Supernova IPA,3.95,Drop-In Brewing Company,American IPA,6.80
23632,113,Cael & Crede Ale,3.99,Carrig Brewing Co.,Irish Red Ale,6.50
23633,113,Celtic Fury,3.94,DuClaw Brewing Company,Irish Dry Stout,5.50
23634,113,Crabbie's Raspberry Alcoholic Ginger Beer,3.42,Halewood International Ltd,Herb and Spice Beer,4.00
23635,113,Quick Start My Heart,3.69,DuClaw Brewing Company,English Sweet / Milk Stout,6.80
23636,113,Rum Barrel-Aged Imperial Red Ale,4.35,Blue Point Brewing Company,American Imperial Red Ale,10.50
23637,113,Sleigh Ryed,3.41,Great South Bay Brewery,Rye Beer,6.60
23638,113,Sour Cherry Imperial Stout - Bourbon Barrel-Aged,4.15,Blue Point Brewing Company,American Imperial Stout,11.20
23639,113,Steam Brew Imperial IPA,2.59,Privatbrauerei Eichbaum GmbH & Co. KG,American Imperial IPA,7.80
23640,113,Voodoo Ranger Red IPA,4.17,New Belgium Brewing,American Amber / Red Ale,8.00
23641,113,10th Anniversary Double India Pale Ale,4.43,"Middle Ages Brewing Co., Ltd.",American Imperial IPA,10.00
23642,113,Arsenalnoye Krepkoye (Strong),2.96,Baltika Breweries,European Strong Lager,7.00
23643,113,Black Pumpkin,4.17,Buffalo Bill's Brewery,English Oatmeal Stout,7.90
23644,113,Butchertown Black Ale,4.35,Speakeasy Ales & Lagers,American Black Ale,8.00
23645,113,Country Club Malt Liquor,2.38,Pabst Brewing Company,American Malt Liquor,5.86
23646,113,Cucumber Farmhouse,3.87,Uinta Brewing Company,Belgian Saison,6.20
23647,113,Double Blonde Ale,3.33,Blue Point Brewing Company,American Blonde Ale,6.60
23648,113,Freshchester Pale Ale,2.8,Captain Lawrence Brewing Co.,American Pale Ale (APA),5.60
23649,113,Granny Janny's,3.41,Great South Bay Brewery,Winter Warmer,5.00
23650,113,Granát - BrouCzech Dark,3.46,Nova Paka Brewery,European Dark Lager,5.00
23651,113,Harde,3.08,Browar Amber,European Strong Lager,6.50
23652,113,Highland Devil’s Britches IPA,3.54,Highland Brewing,American IPA,6.00
23653,113,Overpass IPA,4.01,Coney Island Brewing Company,American IPA,6.20
23654,113,Palmetto Espresso Porter,3.91,Palmetto Brewing Company,American Porter,5.80
23655,113,Perla Malt Liquor,3.38,Perla Browary Lubelskie S.A.,American Malt Liquor,7.60
23656,113,Porkslap Pale Ale,3.77,Butternuts Beer & Ale,American Pale Ale (APA),4.30
23657,113,Tele-Porter,4.24,The Unknown Brewing Co.,American Porter,6.40
23658,113,Vamplifier,3.33,Magic Hat Brewing Company,American Amber / Red Ale,5.20
23659,113,Wielka Siła,2.56,Rinkuškiai,European Strong Lager,12.00
23660,113,Wolters Weizen,3.52,Hofbrauhaus Wolters GmbH,German Hefeweizen,5.30
23661,979,Clifford The Big Red Ale,4.17,Books & Brews,American Amber / Red Ale,6.80
23662,979,Flowering Citrus Ale,4.2,New Belgium Brewing,Fruit and Field Beer,7.40
23663,979,Imperial Frambozen,4.25,New Belgium Brewing,Fruit and Field Beer,8.50
23664,979,J.W.P.,4.5,Daredevil Brewing Co,American Stout,8.20
23665,979,La Maison,4.12,Taxman Brewing Co.,Belgian Saison,7.00
23666,979,Steel Reserve (Alloy Series) Blk Berry,2.75,Steel Brewing Company,Fruit and Field Beer,8.00
23667,979,Dos Equis Blanca,3.9,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",Belgian Witbier,5.70
23668,623,Gouden Carolus Ambrio,3.77,Brouwerij Het Anker,Belgian Strong Dark Ale,8.00
23669,979,Muse Belgian Golden Ale,4.49,Daredevil Brewing Co,Belgian Strong Pale Ale,8.50
23670,979,Qualified,4.44,Taxman Brewing Co.,Belgian Quadrupel (Quad),10.20
23671,554,Asterism,4.43,Burnt Mill Brewery,American Imperial IPA,11.00
23672,554,Beavertown / Omnipollo - Mango Milk Power Breakfast IIPA,2.95,Beavertown Brewery,American Imperial IPA,8.30
23673,554,Bucky,3.1,Tiny Rebel Brewing Co.,American Amber / Red Ale,4.80
23674,554,Burnt Mill / Fieldwork - Dank Mode - Mosaic and Enigma,4.13,Burnt Mill Brewery,American Imperial IPA,8.00
23675,554,Burnt Mill / Fuerst Wiacek - Solar Light,3.71,Burnt Mill Brewery,American Imperial IPA,8.20
23676,554,Campfire Strannik,3.72,Northern Monk Brew Co.,American Imperial Stout,10.00
23677,554,Cortigiana,3.5,Birra Del Borgo,Belgian Pale Ale,4.60
23678,554,Cwtch,3.48,Tiny Rebel Brewing Co.,American Amber / Red Ale,4.60
23679,554,Empress Tonkoko,4.48,Brew York,American Imperial Stout,10.60
23680,554,I Like To Moob It Moob It,3.96,Northern Monk Brew Co.,American Imperial IPA,8.80
23681,554,Kamikaze Knitting Club,3.26,BrewDog,American Stout,7.50
23682,554,Magic Rock / North Brewing Co - Things You Can't Unsee,4.21,Magic Rock Brewing,English Bitter,4.40
23683,554,Native Son,3.95,BrewDog,American Imperial IPA,8.50
23684,554,Neal Gets Things Done,4.09,Verdant Brewing Company,American IPA,6.10
23685,554,Pecan Pie Strannik,3.06,Northern Monk Brew Co.,Russian Imperial Stout,10.00
23686,554,Seventh Son Of A Seventh Son,4.13,Seventh Son Brewing Co.,American Strong Ale,7.50
23687,554,Solar Light,4.1,Burnt Mill Brewery,American Imperial IPA,8.20
23688,554,Steph Weisse,3.94,Brewers & Union UG,German Hefeweizen,5.00
23689,554,Ties That Bine - Ella and El Dorado,3.78,Burnt Mill Brewery,American Imperial IPA,8.20
23690,554,Watneys Scotch Ale,2.13,Brouwerij Alken-Maes,Winter Warmer,8.00
23691,554,Agent Of Evil,3.32,Moor Beer Company,American Black Ale,7.00
23692,554,Beaverillium,4.06,Beavertown Brewery,American IPA,7.50
23693,554,Bibble,4.15,The Wild Beer Co.,American Pale Ale (APA),4.20
23694,554,Bloody 'Ell,3.4,Beavertown Brewery,American IPA,7.40
23695,554,Dark Island Reserve,4.05,Orkney Brewery,Scottish Ale,10.00
23696,554,Full Boar Scotch Ale,4.02,Devil's Canyon Brewing Company,Scotch Ale / Wee Heavy,7.40
23697,554,Gunnamatta,2.66,Yeastie Boys,American IPA,6.50
23698,554,Hols Tropical Lager,3.26,Camden Town Brewery,European Pale Lager,5.20
23699,554,Hop Flood,4.23,Evil Twin Brewing,American Amber / Red Ale,7.00
23700,319,I Always Felt Closer To IPAs Than I Did To People,3.76,Evil Twin Brewing,American Imperial IPA,9.00
23701,554,Imperial Puft,4.07,Tiny Rebel Brewing Co.,English Porter,9.00
23702,111,Innis & Gunn Blood Red Sky,3.8,Innis & Gunn,Irish Red Ale,6.80
23703,554,JJJ IPA,4.1,Moor Beer Company,American Imperial IPA,9.50
23704,554,Little Bastard Ale,3.67,Arrogant Brewing - Berlin,American Amber / Red Ale,4.70
23705,554,Mobile Speaker,4.1,Cloudwater Brew Co.,American Imperial IPA,8.00
23706,554,Pavlov's Dog,4.04,Williams Brothers Brewing Company,American Amber / Red Ale,4.30
23707,554,Slot Machine,3.92,BrewDog,American IPA,5.20
23708,554,Wry Keith,3.06,The Keith Brewery,American Amber / Red Ale,5.00
23709,778,Confluence Ale,4.06,Allagash Brewing Company,Belgian Strong Pale Ale,7.50
23710,778,DS4,4.0,Seminar Brewing,American IPA,6.80
23711,778,"Dire Wolf Coffee, Vanilla & Cherries",4.1,Wolf's Ridge Brewing,Russian Imperial Stout,10.00
23712,778,El Camino Misfires,4.12,Other Half Brewing Co.,Berliner Weisse,3.80
23713,778,Erudite,4.07,Pretentious Barrel House,American Wild Ale,?
23714,778,Fisticuffs IPA,4.1,Sideswipe Brewing,American IPA,7.00
23715,778,Frosted Frog Christmas Ale - Barrel-Aged,4.22,Hoppin' Frog Brewery,Winter Warmer,8.60
23716,778,Grizzly Bear Black IPA,3.88,Wadsworth Brewing Company,American Black Ale,7.50
23717,778,Groomer,3.83,Land-Grant Brewing Company,American Imperial IPA,4.70
23718,778,Hillbilly Knife Fight,4.52,Sideswipe Brewing,New England IPA,6.00
23719,778,Hop Swapper,4.24,Zaftig Brewing Co.,New England IPA,9.50
23720,778,Juice Box Series: Raspberry/Vanilla/Blueberry,4.13,3rd Wave Brewing Company,Berliner Weisse,4.20
23721,778,Mango Turbo Shandy,4.27,Hoppin' Frog Brewery,Fruit and Field Beer,7.00
23722,778,Moondog Ale,4.04,Great Lakes Brewing Co.,English Extra Special / Strong Bitter (ESB),5.50
23723,778,Murk Juice,4.33,Sixth Sense Brewing,American IPA,?
23724,778,New Cleveland Palesner,2.95,Platform Beer Co.,German Pilsner,5.00
23725,778,Rye If You Want To,4.1,Sideswipe Brewing,Rye Beer,4.60
23726,778,Seasons Beatings,4.09,Sideswipe Brewing,Winter Warmer,7.50
23727,778,Sexy Weekend,3.96,Sideswipe Brewing,American Pale Ale (APA),3.50
23728,778,Tropical Murk Juice,3.67,Sixth Sense Brewing,American IPA,7.20
23729,778,Trotwood,3.53,Warped Wing Brewing Company,American Light Lager,4.00
23730,778,2 Hop Collab,3.77,Faction Brewing,American IPA,5.80
23731,778,Abstrakt AB:22,4.28,BrewDog,American Imperial Stout,12.50
23732,778,Apropos Of Nothing,4.47,The Rare Barrel,American Wild Ale,5.60
23733,778,Burial / Other Half - Prismatic Visions,4.85,Burial Beer Co.,American Imperial IPA,8.50
23734,778,Clear Sky Cinnamon Toast Brunch,3.29,Wolf's Ridge Brewing,American Cream Ale,5.00
23735,778,Crimson Star Pomegranate Hazy Imperial IPA,4.33,Ecliptic Brewing,New England IPA,8.50
23736,778,Diverge IPA,3.74,Faction Brewing,American IPA,7.00
23737,778,El Gaucho Raucho,3.59,Veza Sur Brewing Company,German Rauchbier,5.70
23738,778,English Barleywine Aged In Woodford Rye Barrels With Maple,3.9,Tombstone Brewing Company,British Barleywine,11.90
23739,778,Enigmatron,3.92,Faction Brewing,American IPA,7.50
23740,778,Faction Red,3.73,Faction Brewing,American Amber / Red Ale,5.60
23741,589,How Can We Make This Look Casual?,4.22,Hoof Hearted Brewing,American Stout,4.00
23742,778,MadTree / Fat Heads - Lupulin Effect,4.2,MadTree Brewing,American Imperial IPA,8.10
23743,778,Man's Common Ale,3.56,Land-Grant Brewing Company,California Common / Steam Beer,5.50
23744,778,Mood Ring,4.62,Bearded Iris Brewing,American Imperial IPA,8.30
23745,698,Pre Game Session,3.0,The Unknown Brewing Co.,American Pale Ale (APA),4.20
23746,778,Prism of Time,4.24,The Rare Barrel,American Wild Ale,6.30
23747,778,Saizzurp Double Frooted,4.05,Hoof Hearted Brewing,Belgian Saison,?
23748,778,Saved By The Haze,4.06,Belching Beaver Brewery,American IPA,6.50
23749,956,4042 Chocolate Stout,3.78,Deep River Brewing Co.,American Stout,6.50
23750,956,Hell Yes Maam,3.5,Raleigh Brewing Company,Belgian Strong Pale Ale,9.20
23751,973,Wasatch Snap Down Header India Pale Lager,4.78,Utah Brewers Cooperative,American Lager,4.00
23752,373,3 Cordilleras Rose,2.53,3 Cordilleras,Fruit and Field Beer,3.80
23753,373,Amstel Ultra,1.62,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",American Light Lager,4.00
23754,373,Barrilito,3.29,Grupo Modelo S.A. de C.V.,American Adjunct Lager,3.60
23755,373,Bohemia Clara,3.27,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",Vienna Lager,4.70
23756,373,Burro De Sancho Negra,3.51,Daviyun (Cerveza SAGRA),English Porter,5.00
23757,373,Carling Black Label,3.0,South African Breweries plc,American Adjunct Lager,5.50
23758,373,Cascarrabias Lager Fresh Beer,4.07,Cervecería Cascarrabias,American Lager,5.50
23759,373,Cerdos Voladores,3.74,Barcelona Beer Company,American IPA,6.00
23760,373,Cinco Estrellas,2.4,Mahou S.A.,European Pale Lager,5.50
23761,373,Colimita,4.19,Cervecería de Colima,German Pilsner,3.60
23762,373,Four Stars Saison,3.38,Goose Island Beer Co.,Belgian Saison,6.40
23763,373,La Niña Barbuda,3.75,Barcelona Beer Company,American Brown Ale,7.00
23764,373,Liefmans Fruitesse On The Rocks,3.96,Brouwerij Liefmans,Fruit and Field Beer,3.80
23765,373,Lupe Reyes,3.88,Cadejo Brewing Co.,Herb and Spice Beer,5.70
23766,373,Monarca,3.08,Font Salem Portugal,American Light Lager,4.50
23767,373,Nicotto,2.97,Barcelona Beer Company,American Blonde Ale,?
23768,373,Páramo,4.16,Cervecería de Colima,American Pale Ale (APA),5.20
23769,373,Tucher Bajuvator Doppelbock,3.5,Brauerei Tucher Brau,German Doppelbock,7.20
23770,373,Tucher Pilsener,3.27,Brauerei Tucher Brau,German Pilsner,5.00
23771,373,Bear Beer Premium Lager,3.0,Harboes Bryggeri A/S,European Pale Lager,5.00
23772,373,Big Bear,4.02,Barcelona Beer Company,English Pale Ale,5.00
23773,373,Bitta von Tresen,3.94,Muttermilch Vienna Brewery,German Pilsner,5.10
23774,373,Grimbergen Blanche,3.0,Brouwerij Alken-Maes,Belgian Witbier,6.00
23775,65,Hollandia,3.25,Swinkels Family Brewers,European Pale Lager,5.00
